date,open,high,low,close,volume
2020-07-27 04:00:00+00:00,257.2,260.52,256.5,260.12,289367.0
2020-07-28 04:00:00+00:00,259.56,259.77,256.54,256.82,209178.0
2020-07-29 04:00:00+00:00,258.36,260.64,257.99,259.86,177841.0
2020-07-30 04:00:00+00:00,257.615,261.675,256.61,261.2,546880.0
2020-07-31 04:00:00+00:00,265.73,265.8,260.89,265.8,394093.0
2020-08-03 04:00:00+00:00,268.04,270.15,267.885,269.34,349307.0
2020-08-04 04:00:00+00:00,269.04,270.42,268.105,270.42,237010.0
2020-08-05 04:00:00+00:00,270.91,271.52,270.0,271.1,169295.0
2020-08-06 04:00:00+00:00,270.94,274.94,270.21,274.585,241000.0
2020-08-07 04:00:00+00:00,274.02,274.85,269.26,271.56,396540.0
2020-08-10 04:00:00+00:00,271.76,271.955,266.755,270.3,312242.0
2020-08-11 04:00:00+00:00,269.11,270.435,264.68,265.22,432241.0
2020-08-12 04:00:00+00:00,267.49,272.82,267.47,271.92,381621.0
2020-08-13 04:00:00+00:00,272.725,274.72,271.58,272.46,338133.0
2020-08-14 04:00:00+00:00,273.08,273.38,270.77,272.16,212507.0
2020-08-17 04:00:00+00:00,273.95,275.66,273.76,275.32,358311.0
2020-08-18 04:00:00+00:00,276.36,278.465,275.03,278.0,255755.0
2020-08-19 04:00:00+00:00,277.93,278.99,275.72,276.2,263030.0
2020-08-20 04:00:00+00:00,275.19,280.425,275.03,279.88,269779.0
2020-08-21 04:00:00+00:00,280.07,282.27,279.53,281.88,209244.0
2020-08-24 04:00:00+00:00,285.105,285.975,281.37,283.56,327008.0
2020-08-25 04:00:00+00:00,283.055,285.92,282.38,285.86,320887.0
2020-08-26 04:00:00+00:00,287.21,292.1,287.005,291.96,485658.0
2020-08-27 04:00:00+00:00,292.89,293.79,288.8,290.98,498725.0
2020-08-28 04:00:00+00:00,292.42,293.06,290.99,292.51,229396.0
2020-08-31 04:00:00+00:00,293.09,296.745,292.65,295.04,365292.0
2020-09-01 04:00:00+00:00,297.625,300.02,296.09,299.94,375449.0
2020-09-02 04:00:00+00:00,303.21,303.35,296.96,302.84,423181.0
2020-09-03 04:00:00+00:00,298.13,298.54,284.45,287.27,1450760.0
2020-09-04 04:00:00+00:00,285.65,288.89,271.86,283.67,1726153.0
2020-09-08 04:00:00+00:00,272.25,278.19,269.71,270.07,1551142.0
2020-09-09 04:00:00+00:00,275.68,280.035,273.01,277.97,411496.0
2020-09-10 04:00:00+00:00,280.9,282.17,270.63,272.18,768746.0
2020-09-11 04:00:00+00:00,274.23,275.13,266.92,270.64,912327.0
2020-09-14 04:00:00+00:00,274.52,277.21,273.03,275.08,368860.0
2020-09-15 04:00:00+00:00,278.93,280.43,277.305,278.96,555226.0
2020-09-16 04:00:00+00:00,279.93,280.34,274.32,274.4,484336.0
2020-09-17 04:00:00+00:00,267.53,272.34,266.72,270.45,849385.0
2020-09-18 04:00:00+00:00,271.835,272.0,262.67,266.72,933536.0
2020-09-21 04:00:00+00:00,262.59,267.64,260.13,267.62,891546.0
2020-09-22 04:00:00+00:00,269.985,273.065,266.6,272.44,609044.0
2020-09-23 04:00:00+00:00,272.15,272.29,263.28,264.02,415168.0
2020-09-24 04:00:00+00:00,261.63,268.66,261.33,265.36,463993.0
2020-09-25 04:00:00+00:00,265.85,272.37,264.37,271.64,364371.0
