date,open,high,low,close,volume
2023-06-29 04:00:00+00:00,102.125,102.33,101.46,101.745,620863.0
2023-06-30 04:00:00+00:00,102.04,103.055,101.88,102.95,569788.0
2023-07-03 04:00:00+00:00,102.82,103.24,102.075,102.08,179308.0
2023-07-05 04:00:00+00:00,101.885,102.0,100.77,101.11,385247.0
2023-07-06 04:00:00+00:00,100.2,100.36,99.475,99.69,589908.0
2023-07-07 04:00:00+00:00,99.175,99.6,98.99,99.07,418512.0
2023-07-10 04:00:00+00:00,98.86,99.5,98.86,99.2,487381.0
2023-07-11 04:00:00+00:00,99.58,99.955,99.3,99.71,336848.0
2023-07-12 04:00:00+00:00,100.085,101.11,99.77,100.84,574117.0
2023-07-13 04:00:00+00:00,101.34,101.965,101.05,101.85,606238.0
2023-07-14 04:00:00+00:00,101.725,101.905,101.24,101.295,479958.0
2023-07-17 04:00:00+00:00,101.215,101.48,100.92,101.32,575899.0
2023-07-18 04:00:00+00:00,101.8,102.05,101.575,101.81,434849.0
2023-07-19 04:00:00+00:00,102.005,102.98,101.73,102.97,517271.0
2023-07-20 04:00:00+00:00,102.21,102.305,101.285,101.68,772284.0
2023-07-21 04:00:00+00:00,102.08,102.34,101.63,101.725,272249.0
2023-07-24 04:00:00+00:00,101.985,102.135,101.31,101.36,307661.0
2023-07-25 04:00:00+00:00,100.835,101.5,100.81,101.18,295070.0
2023-07-26 04:00:00+00:00,101.67,101.685,100.98,101.185,327655.0
2023-07-27 04:00:00+00:00,100.71,100.915,98.92,99.315,873000.0
2023-07-28 04:00:00+00:00,99.395,99.835,99.15,99.805,445781.0
2023-07-31 04:00:00+00:00,99.63,100.325,99.63,100.1,741913.0
2023-08-01 04:00:00+00:00,98.84,98.895,97.9,98.135,690984.0
2023-08-02 04:00:00+00:00,97.01,97.215,96.41,97.095,520804.0
2023-08-03 04:00:00+00:00,95.175,95.305,94.54,94.88,1026235.0
2023-08-04 04:00:00+00:00,95.18,96.68,95.16,96.53,495111.0
2023-08-07 04:00:00+00:00,96.105,96.2,95.505,95.58,586039.0
2023-08-08 04:00:00+00:00,96.855,97.36,96.445,96.68,486494.0
2023-08-09 04:00:00+00:00,96.975,97.285,96.86,97.185,403665.0
2023-08-10 04:00:00+00:00,97.025,97.33,95.595,95.625,932750.0
2023-08-11 04:00:00+00:00,95.3,95.865,95.215,95.375,428181.0
2023-08-14 04:00:00+00:00,95.23,95.925,94.9,95.16,357581.0
2023-08-15 04:00:00+00:00,94.8,95.19,94.56,94.57,344012.0
2023-08-16 04:00:00+00:00,94.26,94.77,93.725,93.86,427115.0
2023-08-17 04:00:00+00:00,93.495,93.6,93.03,93.465,600816.0
2023-08-18 04:00:00+00:00,93.44,94.18,93.32,93.805,358677.0
2023-08-21 04:00:00+00:00,92.625,92.76,92.25,92.51,525993.0
2023-08-22 04:00:00+00:00,92.63,93.27,92.46,93.225,431944.0
2023-08-23 04:00:00+00:00,94.275,95.55,94.245,95.51,807117.0
2023-08-24 04:00:00+00:00,95.155,95.54,94.885,94.9,449876.0
2023-08-25 04:00:00+00:00,94.665,95.5,94.515,95.2,474881.0
2023-08-28 04:00:00+00:00,95.645,95.65,94.925,95.31,557753.0
2023-08-29 04:00:00+00:00,94.96,96.5,94.96,96.3,671441.0
2023-08-30 04:00:00+00:00,96.185,96.4,95.905,96.2,271513.0
